cve_id,published_date,last_modified_date,description,cvss_score,cvss_severity,cwe_id,source
CVE-2026-25702,2026-03-05T07:16:13.153,2026-06-17T10:25:04.747,"A Improper Access Control vulnerability in the kernel of SUSE SUSE Linux Enterprise Server 12 SP5 breaks nftables, causing firewall rules applied via nftables to not be effective.This issue affects SUSE Linux Enterprise Server: from 9e6d9d4601768c75fdb0bad3fbbe636e748939c2 before 9c294edb7085fb91650bc12233495a8974c5ff2d.",7.3,HIGH,CWE-284,meissner@suse.de
CVE-2026-2743,2026-03-05T07:16:14.670,2026-06-17T10:31:38.537,Arbitrary File Write via Path Traversal upload to Remote Code Execution in SeppMail User Web Interface. The affected feature is the large file transfer (LFT).   This issue affects SeppMail: 15.0.2.1 and before,9.8,CRITICAL,CWE-22;CWE-434,vulnerability@ncsc.ch
CVE-2026-21628,2026-03-05T10:15:57.930,2026-06-17T10:18:50.140,"A improperly secured file management feature allows uploads of dangerous data types for unauthenticated users, leading to remote code execution.",9.8,CRITICAL,CWE-434,security@joomla.org
CVE-2026-30783,2026-03-05T16:16:18.910,2026-06-17T10:32:54.757,"A vulnerability in rustdesk-client RustDesk Client rustdesk-client on Windows, MacOS, Linux, iOS, Android, WebClient (Client signaling, API sync loop, config management modules) allows Privilege Abuse. This vulnerability is associated with program files src/rendezvous_mediator.Rs, src/hbbs_http/sync.Rs and program routines API sync loop, api-server config handling.  This issue affects RustDesk Client: through 1.4.5.",9.8,CRITICAL,CWE-602;CWE-841,2fdefc65-d750-4b8d-96ee-6e2c0c42dbfe
CVE-2026-30784,2026-03-05T16:16:19.110,2026-06-17T10:32:54.900,"Missing Authorization, Missing Authentication for Critical Function vulnerability in rustdesk-server RustDesk Server rustdesk-server, rustdesk-server-pro on hbbs/hbbr on all server platforms (Rendezvous server (hbbs), relay server (hbbr) modules) allows Privilege Abuse. This vulnerability is associated with program files src/rendezvous_server.Rs, src/relay_server.Rs and program routines handle_punch_hole_request(), RegisterPeer handler, relay forwarding.  This issue affects RustDesk Server: through 1.7.5, through 1.1.15.",9.8,CRITICAL,CWE-306;CWE-862,2fdefc65-d750-4b8d-96ee-6e2c0c42dbfe
CVE-2026-30789,2026-03-05T16:16:19.560,2026-06-17T10:32:55.153,"Authentication Bypass by Capture-replay, Use of Password Hash With Insufficient Computational Effort vulnerability in rustdesk-client RustDesk Client rustdesk-client on Windows, MacOS, Linux, iOS, Android (Client login, peer authentication modules) allows Reusing Session IDs (aka Session Replay). This vulnerability is associated with program files src/client.Rs and program routines hash_password(), login proof construction.  This issue affects RustDesk Client: through 1.4.5.",9.8,CRITICAL,CWE-294;CWE-916,2fdefc65-d750-4b8d-96ee-6e2c0c42dbfe
CVE-2026-30790,2026-03-05T16:16:19.703,2026-06-17T10:32:55.280,"Improper Restriction of Excessive Authentication Attempts, Use of Password Hash With Insufficient Computational Effort vulnerability in rustdesk-server-pro RustDesk Server Pro rustdesk-server-pro on Windows, MacOS, Linux (Peer authentication, API login modules), rustdesk-server RustDesk Server (OSS) rustdesk-server on Windows, MacOS, Linux (Peer authentication, API login modules) allows Password Brute Forcing. This vulnerability is associated with program files src/server/connection.Rs and program routines Salt/challenge generation, SHA256(SHA256(pwd+salt)+challenge) verification.  This issue affects RustDesk Server Pro: through 1.7.5; RustDesk Server (OSS): through 1.1.15.",9.8,CRITICAL,CWE-307;CWE-916,2fdefc65-d750-4b8d-96ee-6e2c0c42dbfe
CVE-2026-30793,2026-03-05T16:16:20.037,2026-06-17T10:32:55.697,"Cross-Site Request Forgery (CSRF) vulnerability in rustdesk-client RustDesk Client rustdesk-client on Windows, MacOS, Linux, iOS, Android (Flutter URI scheme handler, FFI bridge modules) allows Privilege Escalation. This vulnerability is associated with program files flutter/lib/common.Dart, src/flutter_ffi.Rs and program routines URI handler for rustdesk://password/, bind.MainSetPermanentPassword().  This issue affects RustDesk Client: through 1.4.5.",9.8,CRITICAL,CWE-285;CWE-352,2fdefc65-d750-4b8d-96ee-6e2c0c42dbfe
CVE-2026-24457,2026-03-05T19:16:02.780,2026-06-17T10:23:06.100,"An unsafe parsing of OpenMQ's configuration, allows a remote attacker to read arbitrary files from a MQ Broker's server. A full exploitation could read unauthorized files of the OpenMQ’s host OS. In some scenarios RCE could be achieved.",9.1,CRITICAL,CWE-22;CWE-27,emo@eclipse.org
CVE-2026-28443,2026-03-05T21:16:22.483,2026-06-17T10:28:38.917,"OpenReplay is a self-hosted session replay suite. Prior to version 1.20.0, the POST /{projectId}/cards/search endpoint has a SQL injection in the sort.field parameter. This issue has been patched in version 1.20.0.",9.8,CRITICAL,CWE-89,security-advisories@github.com
CVE-2026-21622,2026-03-05T22:16:12.963,2026-06-17T10:18:49.420,"Insufficient Session Expiration vulnerability in hexpm hexpm/hexpm ('Elixir.Hexpm.Accounts.PasswordReset' module) allows Account Takeover.  Password reset tokens generated via the ""Reset your password"" flow do not expire. When a user requests a password reset, Hex sends an email containing a reset link with a token. This token remains valid indefinitely until used. There is no time-based expiration enforced.  If a user's historical emails are exposed through a data breach (e.g., a leaked mailbox archive), any unused password reset email contained in that dataset could be used by an attacker to reset the victim's password. The attacker does not need current access to the victim's email account, only access to a previously leaked copy of the reset email.  This vulnerability is associated with program files lib/hexpm/accounts/password_reset.ex and program routines 'Elixir.Hexpm.Accounts.PasswordReset':can_reset?/3.  This issue affects hexpm: from 617e44c71f1dd9043870205f371d375c5c4d886d before bb0e42091995945deef10556f58d046a52eb7884.",9.8,CRITICAL,CWE-613,6b3ad84c-e1a6-4bf7-a703-f496b71e49db
CVE-2026-28392,2026-03-05T22:16:15.567,2026-06-17T10:28:32.257,OpenClaw versions prior to 2026.2.14 contain a privilege escalation vulnerability in the Slack slash-command handler that incorrectly authorizes any direct message sender when dmPolicy is set to open (must be configured). Attackers can execute privileged slash commands via direct message to bypass allowlist and access-group restrictions.,7.5,HIGH,CWE-863,disclosure@vulncheck.com
CVE-2026-28393,2026-03-05T22:16:15.767,2026-06-17T10:28:32.390,"OpenClaw versions 2.0.0-beta3 prior to 2026.2.14 contain a path traversal vulnerability in hook transform module loading that allows arbitrary JavaScript execution. The hooks.mappings[].transform.module parameter accepts absolute paths and traversal sequences, enabling attackers with configuration write access to load and execute malicious modules with gateway process privileges.",7.7,HIGH,CWE-22,disclosure@vulncheck.com
CVE-2026-28395,2026-03-05T22:16:16.173,2026-06-17T10:28:32.650,"OpenClaw version 2026.1.14-1 prior to 2026.2.12 contains an improper network binding vulnerability in the Chrome extension (must be installed and enabled) relay server that treats wildcard hosts as loopback addresses, allowing the relay HTTP/WS server to bind to all interfaces when a wildcard cdpUrl is configured. Remote attackers can access relay HTTP endpoints off-host to leak service presence and port information, or conduct denial-of-service and brute-force attacks against the relay token header.",6.5,MEDIUM,CWE-1327,disclosure@vulncheck.com
CVE-2026-28446,2026-03-05T22:16:16.390,2026-06-17T10:28:39.233,OpenClaw versions prior to 2026.2.1 with the voice-call extension installed and enabled contain an authentication bypass vulnerability in inbound allowlist policy validation that accepts empty caller IDs and uses suffix-based matching instead of strict equality. Remote attackers can bypass inbound access controls by placing calls with missing caller IDs or numbers ending with allowlisted digits to reach the voice-call agent and execute tools.,9.4,CRITICAL,CWE-303,disclosure@vulncheck.com
CVE-2026-28448,2026-03-05T22:16:16.803,2026-06-17T10:28:39.500,"OpenClaw versions 2026.1.29 prior to 2026.2.1 contain a vulnerability in the Twitch plugin (must be installed and enabled) in which it fails to enforce the allowFrom allowlist when allowedRoles is unset or empty, allowing unauthorized Twitch users to trigger agent dispatch. Remote attackers can mention the bot in Twitch chat to bypass access control and invoke the agent pipeline, potentially causing unintended actions or resource exhaustion.",7.3,HIGH,CWE-285,disclosure@vulncheck.com
CVE-2026-28451,2026-03-05T22:16:17.210,2026-06-17T10:28:39.900,OpenClaw versions prior to 2026.2.14 contain server-side request forgery vulnerabilities in the Feishu extension that allow attackers to fetch attacker-controlled remote URLs without SSRF protections via sendMediaFeishu function and markdown image processing. Attackers can influence tool calls through direct manipulation or prompt injection to trigger requests to internal services and re-upload responses as Feishu media.,8.3,HIGH,CWE-918,disclosure@vulncheck.com
CVE-2026-28453,2026-03-05T22:16:17.617,2026-06-17T10:28:40.160,"OpenClaw versions prior to 2026.2.14 fail to validate TAR archive entry paths during extraction, allowing path traversal sequences to write files outside the intended directory. Attackers can craft malicious archives with traversal sequences like ../../ to write files outside extraction boundaries, potentially enabling configuration tampering and code execution.",7.5,HIGH,CWE-22,disclosure@vulncheck.com
CVE-2026-28454,2026-03-05T22:16:17.817,2026-06-17T10:28:40.280,"OpenClaw versions prior to 2026.2.2 fail to validate webhook secrets in Telegram webhook mode (must be enabled), allowing unauthenticated HTTP POST requests to the webhook endpoint that trust attacker-controlled JSON payloads. Remote attackers can forge Telegram updates by spoofing message.from.id and chat.id fields to bypass sender allowlists and execute privileged bot commands.",7.5,HIGH,CWE-345,disclosure@vulncheck.com
CVE-2026-28462,2026-03-05T22:16:18.873,2026-06-17T10:28:41.200,"OpenClaw versions prior to 2026.2.13 contain a vulnerability in the browser control API in which it accepts user-supplied output paths for trace and download files without consistently constraining writes to temporary directories. Attackers with API access can exploit path traversal in POST /trace/stop, POST /wait/download, and POST /download endpoints to write files outside intended temp roots.",7.5,HIGH,CWE-22,disclosure@vulncheck.com
CVE-2026-28472,2026-03-05T22:16:21.017,2026-06-17T10:28:42.523,"OpenClaw versions prior to 2026.2.2 contain a vulnerability in the gateway WebSocket connect handshake in which it allows skipping device identity checks when auth.token is present but not validated. Attackers can connect to the gateway without providing device identity or pairing by exploiting the presence check instead of validation, potentially gaining operator access in vulnerable deployments.",8.1,HIGH,CWE-306,disclosure@vulncheck.com
CVE-2026-28479,2026-03-05T22:16:22.410,2026-06-17T10:28:43.410,"OpenClaw versions prior to 2026.2.15 use SHA-1 to hash sandbox identifier cache keys for Docker and browser sandbox configurations, which is deprecated and vulnerable to collision attacks. An attacker can exploit SHA-1 collisions to cause cache poisoning, allowing one sandbox configuration to be misinterpreted as another and enabling unsafe sandbox state reuse.",7.5,HIGH,CWE-327,disclosure@vulncheck.com
CVE-2026-26125,2026-03-05T23:16:20.160,2026-06-17T10:25:46.140,Payment Orchestrator Service Elevation of Privilege Vulnerability,8.6,HIGH,CWE-306,secure@microsoft.com
CVE-2026-22552,2026-03-06T00:16:10.347,2026-06-17T10:20:04.220,"WebSocket endpoints lack proper authentication mechanisms, enabling attackers to perform unauthorized station impersonation and manipulate data sent to the backend. An unauthenticated attacker can connect to the OCPP WebSocket endpoint using a known or discovered charging station identifier, then issue or receive OCPP commands as a legitimate charger. Given that no authentication is required, this can lead to privilege escalation, unauthorized control of charging infrastructure, and corruption of charging network data reported to the backend.",9.4,CRITICAL,CWE-306,ics-cert@hq.dhs.gov
